Date,AT_solar_generation_actual,BE_solar_generation_actual,BG_solar_generation_actual,CH_solar_generation_actual,CZ_solar_generation_actual,Power,Temp,radiation_direct,radiation_h
2019-04-30T08:00:00+0200,83,184.63,437,51.65,273.38,7302,7.258,96.3699,143.4449
2019-04-30T09:00:00+0200,135,393.06,537,105.99,477.13,12353,8.975,259.7612,151.7958
2019-04-30T10:00:00+0200,182,748.3,591,144.2,709.03,17558,10.944,455.7624,129.1758
2019-04-30T11:00:00+0200,232,1027.11,605,155.46,852.08,21922,12.741,595.9073,116.3518
2019-04-30T12:00:00+0200,294,1294.6,610,154.85,1004.74,24665,14.186,675.8642,111.6423
2019-04-30T13:00:00+0200,326,1512.69,598,156.79,1011.24,25376,15.241,698.4247,110.3189
2019-04-30T14:00:00+0200,322,1607.81,538,149.95,929.66,24467,15.924,669.4975,109.303
2019-04-30T15:00:00+0200,287,1529.19,439,143.14,844.73,21750,16.24,594.9732,107.2958
2019-04-30T16:00:00+0200,238,1305.8,289,134.36,724.31,17790,16.192,479.4691,104.9033
2019-04-30T17:00:00+0200,192,1028.35,121,111.42,489.26,12375,15.819,334.2898,101.9037
2019-04-30T18:00:00+0200,132,678.37,26,70.48,204.61,6553,15.004,171.8436,97.1507
2019-04-30T19:00:00+0200,62,298.26,0,26.04,51.69,2121,13.197,45.0895,68.3632
2019-04-30T20:00:00+0200,16,50.32,0,2.3,4.35,196,10.513,2.4624,11.2294
2019-04-30T21:00:00+0200,0,0.01,0,0.01,0.17,0,9.29,0,0
2019-04-30T22:00:00+0200,0,0,0,0,0,0,8.604,0,0
2019-04-30T23:00:00+0200,0,0,0,0,0,0,7.929,0,0
2019-05-01T00:00:00+0200,0,0,0,0.01,0,0,7.356,0,0
2019-05-01T01:00:00+0200,0,0,0,0.01,0,0,6.855,0,0
2019-05-01T02:00:00+0200,0,0,0,0,0,0,6.451,0,0
2019-05-01T03:00:00+0200,0,0,0,0.01,0,0,6.167,0,0
2019-05-01T04:00:00+0200,0,0,0,0,0.8,0,5.97,0,0
2019-05-01T05:00:00+0200,19,0,6,0,4.18,8,5.821,0.003,0.098
2019-05-01T06:00:00+0200,58,16.7,88,3.75,63.99,623,5.961,2.3385,20.483
2019-05-01T07:00:00+0200,146,173.95,278,32.77,281.84,3369,7.011,18.6718,85.4131
2019-05-01T08:00:00+0200,267,450.12,490,86.66,622.8,7767,8.209,66.079,152.6682
2019-05-01T09:00:00+0200,442,711.25,663,154.37,865.54,12871,10.239,177.4018,191.0185
2019-05-01T10:00:00+0200,572,810.56,762,227.35,1019.49,17575,12.041,325.5628,191.3736
2019-05-01T11:00:00+0200,667,1013.6,770,272.34,1090,20690,13.524,491.0691,166.6983
2019-05-01T12:00:00+0200,767,1295.25,764,294.72,1048.17,22269,14.842,604.2479,146.4816
2019-05-01T13:00:00+0200,744,1727.38,683,299.49,958.58,22681,15.858,643.7826,137.6234
2019-05-01T14:00:00+0200,678,2039.08,584,287.65,878.65,22178,16.531,620.8767,134.1219
2019-05-01T15:00:00+0200,605,2027.84,441,260.83,825.95,20211,16.824,549.6475,131.1744
2019-05-01T16:00:00+0200,472,1728.36,275,216.42,658.36,16490,16.739,435.1319,128.9136
2019-05-01T17:00:00+0200,349,1280.39,129,156.31,408.33,11661,16.351,294.5099,124.4982
2019-05-01T18:00:00+0200,213,765.99,26,86.62,178.65,6338,15.586,142.3892,114.13
2019-05-01T19:00:00+0200,89,334.13,0,29.21,52.79,2061,14.096,35.2948,73.5919
2019-05-01T20:00:00+0200,22,65.47,0,2.66,4.95,176,11.864,1.8878,11.7097
2019-05-01T21:00:00+0200,1,0.02,0,0.01,0.29,0,10.576,0,0
2019-05-01T22:00:00+0200,0,0,0,0,0,0,9.761,0,0
2019-05-01T23:00:00+0200,0,0,0,0,0,0,8.937,0,0
2019-05-02T00:00:00+0200,0,0,0,0.01,0,0,8.127,0,0
2019-05-02T01:00:00+0200,0,0,0,0.01,0,0,7.345,0,0
2019-05-02T02:00:00+0200,0,0,0,0,0,0,6.651,0,0
2019-05-02T03:00:00+0200,0,0,0,0.01,0,0,6.143,0,0
2019-05-02T04:00:00+0200,0,0,0,0,0.9,0,5.893,0,0
2019-05-02T05:00:00+0200,22,0,5,0,4.91,10,5.764,0.0022,0.1052
2019-05-02T06:00:00+0200,70,24.04,61,5.63,65.11,666,5.885,1.8115,21.0171
2019-05-02T07:00:00+0200,167,206.75,170,41.1,264.25,3574,7.182,15.5864,88.4691
2019-05-02T08:00:00+0200,302,475.41,320,100.77,609.23,7990,8.709,69.1875,162.4175
2019-05-02T09:00:00+0200,493,793.14,487,156.59,1018.11,12831,10.628,179.4102,202.9872
2019-05-02T10:00:00+0200,616,1091.61,600,194.64,1233.27,17557,12.298,286.8578,222.6092
2019-05-02T11:00:00+0200,690,1048.92,659,204.2,1184.42,21031,13.642,374.3076,234.6453
2019-05-02T12:00:00+0200,763,918.84,638,188.82,1150.74,21481,14.627,390.3521,256.5178
2019-05-02T13:00:00+0200,768,715,622,157.06,1177.83,20502,15.28,384.2101,268.8117
2019-05-02T14:00:00+0200,736,747.58,554,134.51,1129.01,18534,15.584,330.7807,279.0589
2019-05-02T15:00:00+0200,654,732.81,440,113.25,968.79,15576,15.467,230.0409,284.6564
2019-05-02T16:00:00+0200,520,732.83,309,92.55,718.92,12095,14.995,129.2243,264.0429
2019-05-02T17:00:00+0200,400,678.99,151,57.71,431.8,8130,14.291,57.0311,209.5738
2019-05-02T18:00:00+0200,254,495.61,33,28.59,194.6,4141,13.307,15.6785,125.9258
2019-05-02T19:00:00+0200,108,248.03,1,10.07,51.03,1306,12.049,4.1009,56.5766
2019-05-02T20:00:00+0200,26,62.33,0,1.07,4.18,117,10.559,0.4529,9.1294
2019-05-02T21:00:00+0200,2,0.15,0,0.01,0.3,0,9.561,0,0
2019-05-02T22:00:00+0200,0,0,0,0,0,0,8.803,0,0
2019-05-02T23:00:00+0200,0,0,0,0,0,0,8.114,0,0
2019-05-03T00:00:00+0200,0,0,0,0.01,0,0,7.516,0,0
2019-05-03T01:00:00+0200,0,0,0,0.01,0,0,7.036,0,0
2019-05-03T02:00:00+0200,0,0,0,0.01,0,0,6.65,0,0
2019-05-03T03:00:00+0200,0,0,0,0,0,0,6.31,0,0
2019-05-03T04:00:00+0200,0,0,0,0.01,0.82,0,5.978,0,0
2019-05-03T05:00:00+0200,11,0,3,0,3.11,13,5.665,0.0129,0.2712
2019-05-03T06:00:00+0200,35,11.77,34,1.31,20.08,508,5.569,2.3057,23.0446
2019-05-03T07:00:00+0200,78,105.84,115,13.82,73.9,2547,6.186,20.0653,92.2197
2019-05-03T08:00:00+0200,136,310.75,203,38.63,143.03,6017,7.217,95.7612,158.6618
2019-05-03T09:00:00+0200,204,714.89,271,66.86,231.52,9696,8.364,219.3008,186.8471
2019-05-03T10:00:00+0200,249,888.91,313,78.43,335.05,12396,9.488,330.2273,203.4107
2019-05-03T11:00:00+0200,280,1043.73,325,104.3,496.16,13989,10.404,394.9672,223.2844
2019-05-03T12:00:00+0200,310,1188.89,309,134.17,537.5,15298,11.128,431.4596,237.622
2019-05-03T13:00:00+0200,346,1252.93,287,152.39,588.34,15648,11.632,419.8388,251.2583
2019-05-03T14:00:00+0200,376,1049.4,232,154.13,516.26,14609,11.887,376.5029,257.1958
2019-05-03T15:00:00+0200,380,903,164,136.51,494.99,12524,11.881,307.4371,252.5424
2019-05-03T16:00:00+0200,326,705.76,117,114.04,458.75,9974,11.658,228.157,233.8615
2019-05-03T17:00:00+0200,253,696.09,54,92.8,325.55,7091,11.208,124.732,204.9698
2019-05-03T18:00:00+0200,165,535.67,14,49.99,152.75,3987,10.503,41.7607,146.3204
2019-05-03T19:00:00+0200,75,209.79,1,18.11,37.27,1454,9.465,9.0503,69.5825
2019-05-03T20:00:00+0200,20,41.86,0,1.93,2.98,136,7.737,0.7265,10.9508
2019-05-03T21:00:00+0200,2,0.04,0,0.01,0.34,0,6.707,0,0
2019-05-03T22:00:00+0200,0,0,0,0.01,0,0,6.174,0,0
2019-05-03T23:00:00+0200,0,0,0,0,0,0,5.763,0,0
2019-05-04T00:00:00+0200,0,0,0,0.01,0,0,5.387,0,0
2019-05-04T01:00:00+0200,0,0,0,0.01,0,0,4.934,0,0
2019-05-04T02:00:00+0200,0,0,0,0,0,0,4.464,0,0
2019-05-04T03:00:00+0200,0,0,0,0.01,0,0,4.078,0,0
2019-05-04T04:00:00+0200,0,0,0,0,0.83,0,3.783,0,0
2019-05-04T05:00:00+0200,13,0,12,0,3.72,11,3.522,0.0029,0.1749
2019-05-04T06:00:00+0200,38,12.74,94,3.72,65.3,529,3.569,0.7944,18.8941
2019-05-04T07:00:00+0200,82,177.11,243,26.94,257.08,2487,4.191,5.322,76.6128
2019-05-04T08:00:00+0200,133,597.79,397,65.57,501.35,5484,4.969,17.4083,151.3091
2019-05-04T09:00:00+0200,201,1080.55,569,87.55,672.71,8585,5.754,38.3705,227.5357
2019-05-04T10:00:00+0200,235,1347.02,673,92.82,760.44,10633,6.326,48.2397,279.5306
2019-05-04T11:00:00+0200,255,1664.16,694,117.04,796.21,12117,6.779,50.5,314.4565
2019-05-04T12:00:00+0200,283,1665.2,638,128.47,765.45,13296,7.134,51.6594,336.488
2019-05-04T13:00:00+0200,291,1957.11,540,118.86,642.78,13228,7.301,45.9544,334.7559
2019-05-04T14:00:00+0200,282,1934.13,416,108.18,498,12982,7.328,40.5553,319.0262
2019-05-04T15:00:00+0200,260,1839.98,284,82.91,341.69,12090,7.237,35.8553,291.629
2019-05-04T16:00:00+0200,221,1588.07,208,56.63,224.34,10205,7.004,27.8558,246.3385
2019-05-04T17:00:00+0200,178,1206.61,124,27.52,146.99,7857,6.671,18.9783,189.9731
2019-05-04T18:00:00+0200,124,742.79,34,13.28,80.51,4856,6.217,9.6589,122.7485
2019-05-04T19:00:00+0200,59,304.65,0,4.2,28.14,1879,5.561,4.7452,66.0269
2019-05-04T20:00:00+0200,16,65.07,0,0.29,3.43,217,4.225,0.701,12.7312
2019-05-04T21:00:00+0200,1,0.29,0,0,0.46,0,3.214,0,0.0001
2019-05-04T22:00:00+0200,0,0,0,0,0,0,2.651,0,0
2019-05-04T23:00:00+0200,0,0,0,0,0,0,2.062,0,0
2019-05-05T00:00:00+0200,0,0,0,0.01,0,0,1.477,0,0
2019-05-05T01:00:00+0200,0,0,0,0.01,0,0,0.944,0,0
2019-05-05T02:00:00+0200,0,0,0,0.01,0,0,0.496,0,0
2019-05-05T03:00:00+0200,0,0,0,0,0,0,0.238,0,0
2019-05-05T04:00:00+0200,0,0,0,0.01,0.91,0,0.089,0,0
2019-05-05T05:00:00+0200,4,0,11,0,3.2,20,0.036,0.0288,0.4822
2019-05-05T06:00:00+0200,13,27.45,81,1.12,47.41,838,0.561,4.1289,28.1903
2019-05-05T07:00:00+0200,41,187.04,158,13.21,165.77,3921,1.903,29.556,98.0615
2019-05-05T08:00:00+0200,79,477.09,237,32.38,348.41,8204,3.769,90.4576,160.8045
2019-05-05T09:00:00+0200,126,831.75,297,55.02,499.21,12797,5.431,169.928,205.9435
2019-05-05T10:00:00+0200,162,1102.64,381,85.54,616.24,15697,6.638,252.9929,235.7974
2019-05-05T11:00:00+0200,192,1578.64,437,109.99,713.13,17316,7.709,337.421,249.6657
2019-05-05T12:00:00+0200,224,1685.05,511,128.17,761.16,17452,8.539,365.6235,265.6681
2019-05-05T13:00:00+0200,233,1758.14,462,146.22,735.99,16823,9.168,377.0542,269.307
2019-05-05T14:00:00+0200,220,1725.22,397,149.6,679.37,16320,9.601,368.6766,259.5209
2019-05-05T15:00:00+0200,188,1646.71,279,143.16,529.28,14923,9.806,343.9714,236.5225
2019-05-05T16:00:00+0200,147,1469.1,153,122.52,396.73,12339,9.76,286.4198,209.2028
2019-05-05T17:00:00+0200,106,1077.98,77,93.1,267.54,8966,9.459,193.405,181.6582
2019-05-05T18:00:00+0200,66,698.07,24,57.41,142.03,5279,8.881,89.8655,144.0567
2019-05-05T19:00:00+0200,29,324.77,1,24.6,48.37,2056,7.854,24.5774,82.001
2019-05-05T20:00:00+0200,8,76.11,0,3.29,5.64,247,5.757,2.2922,16.1563
2019-05-05T21:00:00+0200,0,0.56,0,0.01,0.56,0,4.371,0,0.0005
2019-05-05T22:00:00+0200,0,0,0,0,0,0,3.64,0,0
2019-05-05T23:00:00+0200,0,0,0,0,0,0,2.966,0,0
2019-05-06T00:00:00+0200,0,0,0,0.01,0,0,2.411,0,0
2019-05-06T01:00:00+0200,0,0,0,0.01,0,0,1.955,0,0
2019-05-06T02:00:00+0200,0,0,0,0,0,0,1.556,0,0
2019-05-06T03:00:00+0200,0,0,0,0.01,0,0,1.217,0,0
2019-05-06T04:00:00+0200,0,0,0,0,0.99,0,0.922,0,0
2019-05-06T05:00:00+0200,10,0,7,0,3.83,23,0.635,0.0329,0.5781
2019-05-06T06:00:00+0200,28,12.97,69,3.07,55.75,900,1.143,8.6703,32.7202
2019-05-06T07:00:00+0200,76,99.94,192,26.45,205.23,4239,2.968,61.2041,96.6117
2019-05-06T08:00:00+0200,147,283.68,359,68.84,444.92,9610,5.281,182.2873,130.2879
2019-05-06T09:00:00+0200,242,471.78,476,121.76,720.04,14919,7.042,269.3641,166.3684
2019-05-06T10:00:00+0200,306,782.2,500,163.07,777.5,16642,8.156,324.8354,205.9286
2019-05-06T11:00:00+0200,349,1075.45,529,182.38,752.88,15818,9.036,365.3637,237.0298
2019-05-06T12:00:00+0200,392,1197.77,516,192.93,750.63,14811,9.726,386.3601,256.9727
2019-05-06T13:00:00+0200,398,1138.77,454,194.13,694.85,14493,10.287,405.3026,258.135
2019-05-06T14:00:00+0200,376,919.29,393,191.2,690.91,13964,10.634,381.0049,255.7158
2019-05-06T15:00:00+0200,327,694.2,334,175.96,593.72,12361,10.7,312.1375,251.7563
2019-05-06T16:00:00+0200,261,604.79,193,149.84,496.62,10116,10.472,212.5375,240.2161
2019-05-06T17:00:00+0200,196,525.09,75,115.69,334.98,7121,10.014,118.5657,207.6357
2019-05-06T18:00:00+0200,126,392.86,17,72.07,169.33,3938,9.364,48.7351,149.8054
2019-05-06T19:00:00+0200,59,186.1,1,30.88,50.95,1447,8.413,13.4944,77.8432
2019-05-06T20:00:00+0200,20,45.67,0,3.96,5.02,150,6.529,1.2511,14.6047
2019-05-06T21:00:00+0200,2,0.2,0,0.01,0.72,0,5.402,0,0.0015
2019-05-06T22:00:00+0200,0,0,0,0,0,0,4.855,0,0
2019-05-06T23:00:00+0200,0,0,0,0,0,0,4.322,0,0
2019-05-07T00:00:00+0200,0,0,0,0.01,0,0,3.782,0,0
2019-05-07T01:00:00+0200,0,0,0,0.01,0,0,3.275,0,0
2019-05-07T02:00:00+0200,0,0,0,0.01,0,0,2.858,0,0
2019-05-07T03:00:00+0200,0,0,0,0,0,0,2.549,0,0
2019-05-07T04:00:00+0200,0,0,0,0.01,1.25,0,2.325,0,0
2019-05-07T05:00:00+0200,23,0,5,0.02,5.99,24,2.179,0.023,0.5601
2019-05-07T06:00:00+0200,68,41.33,40,8.46,82.72,996,2.675,6.9056,32.7435
2019-05-07T07:00:00+0200,153,293.93,110,46.22,322.03,4383,4.296,46.8476,100.1704
2019-05-07T08:00:00+0200,272,648.07,208,105.13,639.53,9622,6.187,138.1041,147.69
2019-05-07T09:00:00+0200,437,1097.27,351,169.43,912.33,15039,7.945,235.485,180.8723
2019-05-07T10:00:00+0200,512,1578.88,481,218.99,1068.13,18101,9.146,316.4729,208.3967
2019-05-07T11:00:00+0200,534,1508.62,523,254.37,1021.94,18930,10.193,402.7844,219.153
2019-05-07T12:00:00+0200,564,1423.49,529,282.4,880.59,19039,11.092,460.8822,222.6767
2019-05-07T13:00:00+0200,569,1336.81,498,299.96,774.55,19242,11.797,476.2914,223.9655
2019-05-07T14:00:00+0200,550,1555.9,433,287.16,716.93,18815,12.272,455.0539,219.9205
2019-05-07T15:00:00+0200,494,1584.16,347,252.43,647.08,17163,12.534,410.592,205.9722
2019-05-07T16:00:00+0200,410,1333.96,228,187.23,516.12,14624,12.563,337.2496,186.4985
2019-05-07T17:00:00+0200,336,917.87,102,119.82,348.45,10484,12.361,232.7621,165.8904
2019-05-07T18:00:00+0200,230,537.96,20,65.44,176.67,6002,11.876,111.7028,139.167
2019-05-07T19:00:00+0200,113,284.1,0,27.94,55.83,2250,10.914,28.213,84.6454
2019-05-07T20:00:00+0200,36,66.67,0,3.03,5.24,269,9.256,2.2173,17.3131
2019-05-07T21:00:00+0200,6,0.39,0,0.01,0.75,0,7.759,0.0001,0.0037
2019-05-07T22:00:00+0200,0,0,0,0.01,0,0,6.49,0,0
2019-05-07T23:00:00+0200,0,0,0,0.01,0,0,5.677,0,0
2019-05-08T00:00:00+0200,0,0,0,0.01,0,0,5.173,0,0
2019-05-08T01:00:00+0200,0,0,0,0.01,0,0,4.849,0,0
2019-05-08T02:00:00+0200,0,0,0,0,0,0,4.634,0,0
2019-05-08T03:00:00+0200,0,0,0,0.01,0,0,4.453,0,0
2019-05-08T04:00:00+0200,0,0,0,0,1.27,0,4.247,0,0
2019-05-08T05:00:00+0200,24,0,6,0,7.97,31,4.097,0.0466,0.9572
2019-05-08T06:00:00+0200,74,15.47,55,1.54,93.71,943,4.675,2.3695,31.1289
2019-05-08T07:00:00+0200,169,141.27,148,13.24,364.67,3717,5.8,8.6487,92.0952
2019-05-08T08:00:00+0200,293,277.31,278,32.87,756.23,7470,7.247,18.7486,159.4354
2019-05-08T09:00:00+0200,482,365.07,400,56.39,1075.9,11441,9.17,37.2382,232.5113
2019-05-08T10:00:00+0200,618,459.71,447,80.2,1294.02,14773,10.943,61.6668,298.6256
2019-05-08T11:00:00+0200,708,470.22,430,95.28,1444.42,16211,12.108,59.4682,330.4989
2019-05-08T12:00:00+0200,799,510.28,358,96.48,1498.84,14949,12.893,54.1304,347.3251
2019-05-08T13:00:00+0200,809,497,330,88.72,1449.73,12684,13.337,42.2756,338.6201
2019-05-08T14:00:00+0200,777,736.47,316,73.1,1282.85,10497,13.449,26.4947,298.4543
2019-05-08T15:00:00+0200,688,910.65,276,60.28,1032.42,8489,13.377,15.6237,244.9894
2019-05-08T16:00:00+0200,522,891.44,208,47.32,746.79,5884,13.111,8.5124,184.5697
2019-05-08T17:00:00+0200,374,814.03,113,32.51,425.24,3753,12.714,4.1975,124.7563
2019-05-08T18:00:00+0200,236,532.54,29,18.84,177.03,2105,12.15,1.9686,75.6528
2019-05-08T19:00:00+0200,110,259.1,1,7.08,53.51,860,11.359,0.6757,34.3641
2019-05-08T20:00:00+0200,34,72.78,0,0.92,6.83,98,10.495,0.1039,6.763
2019-05-08T21:00:00+0200,5,0.8,0,0,1.67,1,9.869,0,0.0044
2019-05-08T22:00:00+0200,0,0,0,0,0,0,9.416,0,0
2019-05-08T23:00:00+0200,0,0,0,0,0,0,9.058,0,0
2019-05-09T00:00:00+0200,0,0,0,0.01,0,0,8.761,0,0
2019-05-09T01:00:00+0200,0,0,0,0.01,0,0,8.473,0,0
2019-05-09T02:00:00+0200,0,0,0,0.01,0,0,8.176,0,0
2019-05-09T03:00:00+0200,0,0,0,0,0,0,7.837,0,0
2019-05-09T04:00:00+0200,0,0,0,0.01,2.7,0,7.459,0,0
2019-05-09T05:00:00+0200,8,0,13,0.01,5.82,22,7.077,0.0067,0.3814
2019-05-09T06:00:00+0200,22,54.14,102,7.98,21.37,699,7.141,2.6952,29.5079
2019-05-09T07:00:00+0200,58,314.04,280,41.04,60.86,3365,8.078,24.3696,104.2499
2019-05-09T08:00:00+0200,112,729.42,469,68.32,115.69,7816,9.483,114.284,166.2033
2019-05-09T09:00:00+0200,176,891.22,598,90.68,232.91,12581,11.201,241.8269,191.5088
2019-05-09T10:00:00+0200,226,950.3,672,130.21,410.14,15395,12.556,306.3436,227.3575
2019-05-09T11:00:00+0200,274,1159.15,653,164.01,541.29,16140,13.452,322.0781,269.8179
2019-05-09T12:00:00+0200,339,1303.21,602,197.96,625.48,16438,14.07,295.3231,309.8118
2019-05-09T13:00:00+0200,387,1258.89,558,199.37,713.93,16205,14.489,255.0046,333.2457
2019-05-09T14:00:00+0200,409,1249.97,480,204.84,752.18,15015,14.73,203.596,337.0655
2019-05-09T15:00:00+0200,400,1221.99,347,167.1,719.88,13432,14.744,144.1772,319.3436
2019-05-09T16:00:00+0200,350,1047.91,187,118.92,593.08,11102,14.56,86.6188,277.3764
2019-05-09T17:00:00+0200,288,623.1,76,105.13,430.43,7892,14.234,43.2762,212.2993
2019-05-09T18:00:00+0200,206,303.43,17,62.73,211.72,4773,13.794,23.0819,145.2534
2019-05-09T19:00:00+0200,104,176.35,0,18.6,56.68,1955,12.968,11.0514,81.4424
2019-05-09T20:00:00+0200,36,43.1,0,1.91,8.78,241,11.42,1.5128,18.3511
2019-05-09T21:00:00+0200,6,0.36,0,0.01,1.74,1,10.196,0.0002,0.0141
2019-05-09T22:00:00+0200,0,0,0,0,0,0,9.594,0,0
2019-05-09T23:00:00+0200,0,0,0,0,0,0,9.126,0,0
2019-05-10T00:00:00+0200,0,0,0,0.01,0,0,8.729,0,0
2019-05-10T01:00:00+0200,0,0,0,0,0,0,8.316,0,0
2019-05-10T02:00:00+0200,0,0,0,0,0,0,7.931,0,0
2019-05-10T03:00:00+0200,0,0,0,0.01,0,0,7.615,0,0
2019-05-10T04:00:00+0200,0,0,0,0,2.92,0,7.427,0,0
2019-05-10T05:00:00+0200,27,0,6,0,7.28,35,7.311,0.0347,0.9503
2019-05-10T06:00:00+0200,76,14.06,58,1.75,53.17,849,7.673,1.8543,27.5224
2019-05-10T07:00:00+0200,165,122.87,158,17.21,203.72,3378,8.436,9.4968,87.9701
2019-05-10T08:00:00+0200,285,305.19,256,49.11,412.83,6865,9.493,37.9757,168.5941
2019-05-10T09:00:00+0200,462,629.09,339,86.36,555.1,10743,10.698,100.8293,235.0534
2019-05-10T10:00:00+0200,585,901.78,425,126,646.24,13169,11.864,193.506,272.8015
2019-05-10T11:00:00+0200,671,1293.14,457,162.81,750.68,14447,12.75,238.6688,301.7934
2019-05-10T12:00:00+0200,748,1603.13,451,194.45,885.29,15813,13.423,260.7657,321.4081
2019-05-10T13:00:00+0200,752,1685.33,443,209.98,942.32,16213,13.936,285.5553,320.9106
2019-05-10T14:00:00+0200,724,1697.75,434,205.8,980.86,16350,14.289,300.3537,302.5658
2019-05-10T15:00:00+0200,645,1408.3,408,196.81,896.29,15496,14.438,289.969,273.6119
2019-05-10T16:00:00+0200,512,1130.41,290,167.63,764.1,13216,14.338,238.414,242.6432
2019-05-10T17:00:00+0200,388,820.05,142,114.17,526.27,9455,14.015,155.4185,208.5715
2019-05-10T18:00:00+0200,254,492.03,36,69.9,242.83,5715,13.44,66.4932,159.3493
2019-05-10T19:00:00+0200,122,173.28,1,25.95,67.74,2394,12.456,17.9474,88.0475
2019-05-10T20:00:00+0200,40,51.94,0,3.13,13.22,322,10.694,2.1181,20.5334
2019-05-10T21:00:00+0200,6,1.67,0,0.01,3.22,1,9.651,0.0009,0.0359
2019-05-10T22:00:00+0200,0,0,0,0,0,0,9.01,0,0
2019-05-10T23:00:00+0200,0,0,0,0,0,0,8.277,0,0
2019-05-11T00:00:00+0200,0,0,0,0.01,0,0,7.696,0,0
2019-05-11T01:00:00+0200,0,0,0,0.01,0,0,7.353,0,0
2019-05-11T02:00:00+0200,0,0,0,0,0,0,7.136,0,0
2019-05-11T03:00:00+0200,0,0,0,0.01,0,0,6.992,0,0
2019-05-11T04:00:00+0200,0,0,0,0,5.12,0,6.903,0,0
2019-05-11T05:00:00+0200,20,0,10,0,15.33,42,6.888,0.0473,1.2731
2019-05-11T06:00:00+0200,58,23.37,84,3.1,98.44,730,7.456,1.4012,27.7221
2019-05-11T07:00:00+0200,132,190.49,264,19.07,317.48,2660,8.384,5.4522,81.5602
2019-05-11T08:00:00+0200,242,560.55,464,42.47,560.83,5262,9.338,13.9383,147.9138
2019-05-11T09:00:00+0200,398,1070.55,585,68.2,700.33,8154,10.42,31.9215,223.5843
2019-05-11T10:00:00+0200,509,1528.74,612,72.94,801.53,11007,11.477,63.0013,295.0077
2019-05-11T11:00:00+0200,596,1700.49,620,88.41,817.51,12582,12.239,74.823,336.12
2019-05-11T12:00:00+0200,688,1869.05,648,117.56,701.46,13373,12.636,63.4162,348.5032
2019-05-11T13:00:00+0200,676,1873.2,643,162.83,581.15,12741,12.841,55.0018,347.2116
2019-05-11T14:00:00+0200,620,1825.7,578,148.6,601.68,12384,12.9,47.8442,331.202
2019-05-11T15:00:00+0200,525,1791.69,488,131.33,521.14,10749,12.772,39.9729,299.879
2019-05-11T16:00:00+0200,374,1702.09,343,96.87,442.18,8421,12.49,32.1659,256.3236
2019-05-11T17:00:00+0200,236,1404.79,171,62.21,288.32,5929,12.098,26.1048,207.1697
2019-05-11T18:00:00+0200,132,942.2,36,28.62,125.94,3719,11.511,17.0876,146.2663
2019-05-11T19:00:00+0200,58,415.23,2,12.41,41.35,1590,10.576,7.6066,79.9807
2019-05-11T20:00:00+0200,20,98.45,0,1.72,11.12,306,9.179,1.7691,22.0983
2019-05-11T21:00:00+0200,2,2.74,0,0.01,3.63,2,7.865,0.003,0.0843
2019-05-11T22:00:00+0200,0,0,0,0.01,0,0,7.035,0,0
2019-05-11T23:00:00+0200,0,0,0,0.01,0,0,6.296,0,0
2019-05-12T00:00:00+0200,0,0,0,0.01,0,0,5.678,0,0
2019-05-12T01:00:00+0200,0,0,0,0.01,0,0,5.095,0,0
2019-05-12T02:00:00+0200,0,0,0,0,0,0,4.532,0,0
2019-05-12T03:00:00+0200,0,0,0,0.01,0,0,4.036,0,0
2019-05-12T04:00:00+0200,0,0,0,0,5.38,0,3.694,0,0
2019-05-12T05:00:00+0200,10,0,17,0,10.21,43,3.447,0.0654,1.3412
2019-05-12T06:00:00+0200,26,45.88,107,2.58,23.66,854,3.879,6.5905,36.7745
2019-05-12T07:00:00+0200,56,304.24,298,20.44,88.94,3483,5.021,45.0161,104.5139
2019-05-12T08:00:00+0200,98,798,478,50.82,192.52,7525,6.664,161.2093,142.4734
2019-05-12T09:00:00+0200,150,1177.18,605,85.58,250.33,11786,8.247,312.0697,149.8657
2019-05-12T10:00:00+0200,178,1215.89,688,122.86,332.09,15691,9.659,440.17,154.3812
2019-05-12T11:00:00+0200,198,1556.2,708,157.32,420.16,19263,10.887,554.3942,151.4147
2019-05-12T12:00:00+0200,221,1750.41,684,186.34,462.57,21340,11.917,630.2309,147.5483
2019-05-12T13:00:00+0200,238,1779.91,633,209.14,471.95,21881,12.639,636.4063,152.3437
2019-05-12T14:00:00+0200,240,1797.79,543,205.87,448.02,21281,13.06,592.6857,158.0534
2019-05-12T15:00:00+0200,222,1613.83,419,184.88,388.43,19263,13.212,516.2978,158.8047
2019-05-12T16:00:00+0200,172,1452.71,264,155.09,343.89,16056,13.064,403.3831,157.3407
2019-05-12T17:00:00+0200,112,1222.41,142,117.14,237.45,11627,12.712,286.3327,143.9556
2019-05-12T18:00:00+0200,68,873.35,40,72.9,131.14,6751,12.113,171.7937,119.6974
2019-05-12T19:00:00+0200,31,428.56,1,31.6,47.43,2726,11.038,61.7219,84.7831
2019-05-12T20:00:00+0200,10,104.79,0,4.73,11.79,464,8.986,8.9104,26.2859
2019-05-12T21:00:00+0200,2,3.34,0,0.01,3.77,3,7.252,0.0068,0.1263
2019-05-12T22:00:00+0200,0,0,0,0,0,0,6.481,0,0
2019-05-12T23:00:00+0200,0,0,0,0,0,0,5.691,0,0
2019-05-13T00:00:00+0200,0,0,0,0.01,0,0,4.949,0,0
2019-05-13T01:00:00+0200,0,0,0,0,0,0,4.245,0,0
2019-05-13T02:00:00+0200,0,0,0,0,0,0,3.545,0,0
