Preds,Actual
1.2950298,0.944443313
1.4748454,1.871831752
1.6215421,2.315707467
1.5880678,2.35641508
1.4546123,1.842533454
1.2069453,0.911052479
1.239397,1.243178882
1.3607521,1.773615845
1.333128,1.649597669
1.4965888,2.582700141
1.2283936,1.729878979
1.4343493,1.957194192
1.1786885,0.951897618
1.0081288,0.395917531
0.95238537,0.066427349
0.7940084,0.14953137
0.72422326,0.034124076
0.878039,0.034124076
1.1178285,0.034124076
1.2442079,0.034124076
1.2435261,0.034124076
0.9753015,0.034124076
1.0354754,0.034124076
1.5532799,0.034124076
1.8043604,0.034124076
2.3187473,0.034124076
2.3334692,0.034124076
1.3743951,0.251752364
0.871668,1.352224611
1.139303,1.216625515
1.6370759,0.997807717
2.1652021,0.917943988
2.8858547,1.171147641
3.1360164,1.012756146
4.0701027,2.046094273
4.237505,2.238241563
4.0258975,2.240899586
3.7759595,2.30608646
3.551941,2.477131796
3.2391746,2.602574846
2.6608133,2.347742585
3.5857499,3.456645695
7.546014,6.046702592
6.0641537,4.920675081
5.740098,4.469254887
6.5722704,4.77637115
4.861744,3.209426807
3.3404226,1.935904305
2.4757168,1.372989888
4.1852927,3.036038426
9.044182,8.779317039
7.5139337,7.93129395
7.8412256,8.159347936
5.4482303,5.030935418
7.0245967,6.766193754
7.1598897,6.890923208
8.82652,8.545255112
9.17051,8.523225714
8.460824,7.330420644
11.709875,10.89616769
18.236559,18.33673743
20.64744,20.20766196
19.749393,18.03141031
19.853825,17.64286534
20.883045,18.74974902
18.060844,15.9247628
12.293306,9.756700053
15.529543,14.07111204
14.859879,14.3024165
18.46798,18.71074165
18.42115,18.79372523
15.307307,14.99254511
14.053169,13.49590964
13.863606,13.5607236
24.930836,27.07001985
21.24376,21.94091035
23.532457,23.95475797
29.015373,30.77257333
24.014965,24.36411036
22.095417,21.93544261
22.197706,21.97391062
24.85166,25.54251626
21.681313,22.07897247
25.77906,26.69055969
22.07364,22.17341572
20.8399,20.4473745
21.785841,21.73763648
20.627913,20.32277441
25.631424,26.5881626
26.98903,27.87407432
34.198368,37.8912543
35.01072,37.3799599
37.147522,39.28852488
40.48776,43.7522741
38.700523,39.47949464
35.65642,34.54341626
36.49899,36.3573846
36.475525,37.34534324
39.421684,42.51327808
42.96606,48.8665125
43.73544,48.29809673
45.447517,49.46789988
46.09391,49.5989335
46.996754,49.7677997
47.426968,49.56147172
47.0083,48.82252112
47.882816,49.77615301
47.347363,49.71878218
45.371994,47.18612961
44.287945,45.79891131
41.864296,41.09340504
41.3836,40.69498813
41.296227,40.59183257
42.527565,43.39429892
44.257397,46.99573965
43.959824,45.68159086
41.063232,40.32092998
40.565186,40.27057081
35.42117,33.42873211
35.055088,34.22451755
41.28218,47.20876241
38.39664,40.47866518
37.558784,38.22677871
41.249283,44.51668576
43.21228,47.50073705
